run_id,scene,mode,method,provider,model,success,first_attempt_valid,iterations,first_plan_length,final_plan_length,first_failed_step,first_failed_action,first_error,final_failed_step,final_failed_action,final_error,inferred_root_cause,total_val_runtime_seconds,average_val_runtime_seconds,failure_stage,run_directory,summary_file
run_20260814_013615,scene_02_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,6,6,,,,,,,,0.182037,0.182037,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_02_pyramid\run_20260814_013615,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_02_pyramid\run_20260814_013615\run_summary.json
run_20260814_013638,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.155608,0.155608,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013638,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013638\run_summary.json
run_20260814_013651,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.949913,0.949913,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013651,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013651\run_summary.json
run_20260814_013655,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.875842,0.875842,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013655,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013655\run_summary.json
run_20260814_013702,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.243643,0.243643,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013702,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013702\run_summary.json
run_20260814_013705,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.213315,0.213315,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013705,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013705\run_summary.json
run_20260814_013707,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.405923,0.405923,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013707,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013707\run_summary.json
run_20260814_013711,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.170934,0.170934,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013711,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013711\run_summary.json
run_20260814_013713,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.165712,0.165712,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013713,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013713\run_summary.json
run_20260814_013714,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.201396,0.201396,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013714,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013714\run_summary.json
run_20260814_013716,scene_03_large_pyramid,pddl,pure_pddl,,fast_downward,True,True,1,12,12,,,,,,,,0.1716,0.1716,,E:\桌面\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013716,D:\LLM-PDDL\results\formal\pure_pddl\block_building\scene_03_large_pyramid\run_20260814_013716\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_01,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,3.384629,3.384629,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_01\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_02,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.075227,0.075227,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_02\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_03,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.071157,0.071157,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_03\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_04,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.069206,0.069206,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_04\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_05,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.070053,0.070053,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_05\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_06,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.068072,0.068072,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_06\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_07,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.068258,0.068258,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_07\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_08,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.067554,0.067554,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_08\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_09,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.074825,0.074825,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_09\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_10,scene_01_blocksworld_basic,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.069628,0.069628,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_deepseek-v4-flash_10\run_summary.json
run_hybrid_feedback_llama3.1_8b_01,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,36.006307,12.002102,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_01\run_summary.json
run_hybrid_feedback_llama3.1_8b_02,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,30.201262,10.067087,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_02\run_summary.json
run_hybrid_feedback_llama3.1_8b_03,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,30.823628,10.274543,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_03\run_summary.json
run_hybrid_feedback_llama3.1_8b_04,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.210031,9.736677,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_04\run_summary.json
run_hybrid_feedback_llama3.1_8b_05,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.654742,9.884914,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_05\run_summary.json
run_hybrid_feedback_llama3.1_8b_06,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.348298,9.782766,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_06\run_summary.json
run_hybrid_feedback_llama3.1_8b_07,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.395938,9.798646,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_07\run_summary.json
run_hybrid_feedback_llama3.1_8b_08,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.281769,9.76059,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_08\run_summary.json
run_hybrid_feedback_llama3.1_8b_09,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.04303,9.68101,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_09\run_summary.json
run_hybrid_feedback_llama3.1_8b_10,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,29.378093,9.792698,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_llama3.1_8b_10\run_summary.json
run_hybrid_feedback_qwen2.5_latest_01,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,3.741265,1.247088,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_01\run_summary.json
run_hybrid_feedback_qwen2.5_latest_02,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.225428,0.075143,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_02\run_summary.json
run_hybrid_feedback_qwen2.5_latest_03,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.236713,0.078904,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_03\run_summary.json
run_hybrid_feedback_qwen2.5_latest_04,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.229824,0.076608,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_04\run_summary.json
run_hybrid_feedback_qwen2.5_latest_05,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.220971,0.073657,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_05\run_summary.json
run_hybrid_feedback_qwen2.5_latest_06,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.236035,0.078678,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_06\run_summary.json
run_hybrid_feedback_qwen2.5_latest_07,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.255922,0.085307,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_07\run_summary.json
run_hybrid_feedback_qwen2.5_latest_08,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.215761,0.07192,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_08\run_summary.json
run_hybrid_feedback_qwen2.5_latest_09,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.230196,0.076732,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_09\run_summary.json
run_hybrid_feedback_qwen2.5_latest_10,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.231769,0.077256,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_10\run_summary.json
